# x,F2,stat.,syst.,
0.5635,0.1282,0.002707,0.01068,
0.5725,0.1256,0.002682,0.01079,
0.5815,0.1245,0.002734,0.01084,
0.5905,0.1404,0.003097,0.01218,
0.5995,0.1382,0.003108,0.01054,
0.6085,0.132,0.003004,0.01002,
0.6175,0.1147,0.002791,0.009708,
0.6265,0.1005,0.002669,0.007496,
0.6355,0.08711,0.002449,0.007085,
0.6445,0.08016,0.002386,0.005465,
0.6535,0.07646,0.002364,0.006257,
0.6625,0.07618,0.002353,0.00543,
0.6715,0.09284,0.002692,0.007561,
0.6805,0.1041,0.003006,0.008417,
0.6895,0.1015,0.003055,0.007136,
0.6985,0.08275,0.00269,0.008002,
0.7075,0.07274,0.002483,0.006127,
0.7165,0.05959,0.00222,0.004305,
0.7255,0.05691,0.002206,0.003773,
0.7345,0.05343,0.002195,0.003232,
0.7435,0.04657,0.002088,0.002763,
0.7525,0.04583,0.002051,0.002676,
0.7615,0.04261,0.002021,0.002844,
0.7705,0.04122,0.001943,0.002627,
0.7795,0.03985,0.00198,0.002199,
0.7885,0.03614,0.001868,0.002114,
0.7975,0.03864,0.002007,0.002232,
0.8065,0.03722,0.001891,0.002398,
0.8155,0.04122,0.002132,0.002634,
0.8245,0.04177,0.00228,0.003034,
0.8335,0.04492,0.00317,0.002807,
0.8425,0.03672,0.002073,0.003663,
0.8515,0.0293,0.001867,0.004892,
0.8605,0.0202,0.00145,0.003532,
0.8695,0.01351,0.001122,0.002135,
0.8785,0.01022,0.0009717,0.001475,
0.8875,0.007554,0.0007754,0.001235,
0.8965,0.006043,0.0006726,0.001249,
0.9055,0.005231,0.0006796,0.0004371,
0.9145,0.00096,0.0001482,0.0000401,
3.125,0.4735,0.2076,0.01924,0.02332
0.4825,0.1935,0.006863,0.01997,
0.4915,0.1682,0.006004,0.0163,
0.5005,0.1814,0.006648,0.01739,
0.5095,0.1687,0.006778,0.01565,
0.5185,0.153,0.004252,0.01469,
0.5275,0.158,0.003903,0.01504,
0.5365,0.1473,0.003719,0.01268,
0.5455,0.1379,0.003625,0.01173,
0.5545,0.1421,0.004571,0.0134,
0.5635,0.1264,0.002842,0.01127,
0.5725,0.1227,0.002755,0.01048,
0.5815,0.1276,0.00282,0.01138,
0.5905,0.129,0.002908,0.01192,
0.5995,0.1358,0.003044,0.01121,
0.6085,0.1327,0.003105,0.01046,
0.6175,0.113,0.002813,0.009982,
0.6265,0.1052,0.002716,0.008392,
0.6355,0.08873,0.002481,0.007585,
0.6445,0.08322,0.002405,0.006134,
0.6535,0.08164,0.002442,0.006221,
0.6625,0.08087,0.002458,0.005876,
0.6715,0.09168,0.002672,0.00726,
0.6805,0.0945,0.002856,0.008022,
0.6895,0.1043,0.003099,0.007464,
0.6985,0.09687,0.003009,0.008943,
0.7075,0.07284,0.002506,0.006772,
0.7165,0.06079,0.002309,0.005632,
0.7255,0.05402,0.0022,0.003686,
0.7345,0.04548,0.002048,0.002913,
0.7435,0.04776,0.002129,0.002872,
0.7525,0.0462,0.002033,0.002743,
0.7615,0.04332,0.002054,0.002551,
0.7705,0.04211,0.002062,0.003097,
0.7795,0.03962,0.001969,0.002268,
0.7885,0.03748,0.001854,0.002212,
0.7975,0.04113,0.002077,0.002511,
0.8065,0.03525,0.001925,0.002158,
0.8155,0.04271,0.002153,0.002777,
0.8245,0.03776,0.002085,0.002764,
0.8335,0.03767,0.002147,0.002535,
0.8425,0.0369,0.002155,0.003163,
0.8515,0.02738,0.00179,0.00417,
0.8605,0.02531,0.001559,0.004433,
0.8695,0.01468,0.001155,0.002378,
0.8785,0.009753,0.001036,0.0014,
0.8875,0.01054,0.001392,0.00169,
0.8965,0.005213,0.0006079,0.001019,
0.9055,0.002019,0.0003851,0.0006077,
0.9145,0.0009825,0.0001776,0.00003159,
3.175,0.4825,0.1908,0.02257,0.02221
0.4915,0.1815,0.007009,0.01896,
0.5005,0.1582,0.005947,0.01556,
0.5095,0.1556,0.006202,0.01516,
0.5185,0.1513,0.006511,0.01371,
0.5275,0.1425,0.004547,0.01506,
0.5365,0.1453,0.003853,0.01328,
0.5455,0.1371,0.00376,0.01198,
0.5545,0.1321,0.003582,0.01118,
0.5635,0.1244,0.003587,0.01046,
0.5725,0.132,0.003072,0.01216,
0.5815,0.1212,0.002769,0.01119,
0.5905,0.1253,0.002947,0.01189,
0.5995,0.1358,0.003144,0.01206,
0.6085,0.1284,0.003002,0.01023,
0.6175,0.1238,0.002985,0.01008,
0.6265,0.1105,0.002822,0.009419,
0.6355,0.09319,0.002587,0.0071,
0.6445,0.08014,0.002492,0.00749,
0.6535,0.07801,0.002402,0.005515,
0.6625,0.0762,0.002438,0.006261,
0.6715,0.08133,0.002603,0.00627,
0.6805,0.0867,0.002677,0.007477,
0.6895,0.0897,0.002891,0.007154,
0.6985,0.09831,0.003025,0.008019,
0.7075,0.07658,0.002585,0.007444,
0.7165,0.05999,0.002264,0.005093,
0.7255,0.05162,0.00211,0.003734,
0.7345,0.05116,0.002112,0.003769,
0.7435,0.04947,0.002147,0.003128,
0.7525,0.04539,0.002109,0.002848,
0.7615,0.0398,0.001972,0.002403,
0.7705,0.03817,0.001938,0.002965,
0.7795,0.04096,0.002077,0.002453,
0.7885,0.03753,0.001996,0.002131,
0.7975,0.03586,0.001903,0.002152,
0.8065,0.03749,0.002029,0.002302,
0.8155,0.03901,0.002074,0.002603,
0.8245,0.0382,0.002153,0.002732,
0.8335,0.04223,0.002425,0.003093,
0.8425,0.03973,0.002243,0.002936,
0.8515,0.0303,0.001856,0.004134,
0.8605,0.02063,0.001577,0.003594,
0.8695,0.01587,0.001231,0.002635,
0.8785,0.01108,0.0009497,0.001574,
0.8875,0.008691,0.0007689,0.001329,
0.8965,0.004941,0.0007493,0.0009284,
0.9055,0.002786,0.0005544,0.0007786,
0.9145,0.001003,0.0001666,0.00002866,
3.225,0.5005,0.1728,0.007365,0.0182
0.5095,0.1615,0.00615,0.01646,
0.5185,0.1513,0.006073,0.01459,
0.5275,0.15,0.006691,0.01361,
0.5365,0.1431,0.005597,0.01498,
0.5455,0.1419,0.003967,0.01313,
0.5545,0.1287,0.003726,0.01151,
0.5635,0.1246,0.003575,0.01065,
0.5725,0.1181,0.003453,0.009999,
0.5815,0.1167,0.003611,0.009898,
0.5905,0.1267,0.002931,0.0123,
0.5995,0.1224,0.002932,0.01188,
0.6085,0.1325,0.003154,0.0114,
0.6175,0.1227,0.003053,0.01009,
0.6265,0.1142,0.002897,0.01067,
0.6355,0.0922,0.002587,0.007313,
0.6445,0.08742,0.002591,0.008238,
0.6535,0.07998,0.002501,0.0059,
0.6625,0.07747,0.002458,0.00718,
0.6715,0.08019,0.00255,0.00617,
0.6805,0.07904,0.002583,0.006709,
0.6895,0.09196,0.002958,0.007946,
0.6985,0.09185,0.002977,0.006723,
0.7075,0.08235,0.002714,0.008123,
0.7165,0.06775,0.002464,0.006165,
0.7255,0.05861,0.002245,0.004945,
0.7345,0.05337,0.002106,0.003735,
0.7435,0.04447,0.002043,0.002957,
0.7525,0.04793,0.002179,0.002985,
0.7615,0.04363,0.002008,0.002765,
0.7705,0.03227,0.001824,0.002391,
0.7795,0.03808,0.001963,0.002548,
0.7885,0.03802,0.002025,0.00228,
0.7975,0.03424,0.001945,0.002188,
0.8065,0.0344,0.002052,0.002112,
0.8155,0.03092,0.00182,0.002172,
0.8245,0.03568,0.002011,0.00244,
0.8335,0.04096,0.00219,0.003193,
0.8425,0.03525,0.002221,0.002439,
0.8515,0.02689,0.001771,0.003273,
0.8605,0.02233,0.001573,0.003857,
0.8695,0.0171,0.001337,0.00283,
0.8785,0.009582,0.0009576,0.00144,
0.8875,0.01004,0.0009407,0.001502,
0.8965,0.0057,0.0006663,0.001034,
0.9055,0.004118,0.0006941,0.001078,
3.275,0.5095,0.1619,0.007834,0.0174
0.5185,0.1585,0.006081,0.01599,
0.5275,0.1516,0.006244,0.01432,
0.5365,0.1453,0.006533,0.01489,
0.5455,0.1388,0.006636,0.01222,
0.5545,0.1324,0.003993,0.01276,
0.5635,0.1214,0.003752,0.01075,
0.5725,0.1228,0.003755,0.01072,
0.5815,0.1159,0.003502,0.009677,
0.5905,0.1189,0.003698,0.01083,
0.5995,0.1168,0.003916,0.01076,
0.6085,0.1341,0.003237,0.01224,
0.6175,0.1227,0.003117,0.01035,
0.6265,0.1131,0.002966,0.01011,
0.6355,0.1005,0.002726,0.008761,
0.6445,0.08421,0.002506,0.007188,
0.6535,0.07271,0.002382,0.006834,
0.6625,0.07493,0.002442,0.005564,
0.6715,0.07666,0.002493,0.005862,
0.6805,0.08083,0.002665,0.00661,
0.6895,0.0868,0.00281,0.007768,
0.6985,0.09723,0.00322,0.007732,
0.7075,0.09472,0.00315,0.008598,
0.7165,0.07333,0.002582,0.007162,
0.7255,0.05823,0.002277,0.005481,
0.7345,0.05015,0.002105,0.003694,
0.7435,0.04379,0.001984,0.002993,
0.7525,0.0403,0.00202,0.002658,
0.7615,0.03999,0.001969,0.002783,
0.7705,0.03913,0.001992,0.002645,
0.7795,0.0343,0.001828,0.002617,
0.7885,0.03594,0.001901,0.002214,
0.7975,0.03617,0.001942,0.002268,
0.8065,0.03668,0.001967,0.002228,
0.8155,0.03778,0.002044,0.002867,
0.8245,0.03491,0.001999,0.002392,
0.8335,0.03442,0.002068,0.002745,
0.8425,0.03122,0.002037,0.002131,
0.8515,0.03103,0.001987,0.003327,
0.8605,0.02216,0.001627,0.003775,
0.8695,0.01756,0.001333,0.003057,
0.8785,0.01321,0.00116,0.00201,
0.8875,0.008111,0.0008613,0.001206,
0.8965,0.006226,0.0007339,0.00109,
0.9055,0.003998,0.0007253,0.0009993,
3.325,0.5185,0.1678,0.009223,0.01913
0.5275,0.1483,0.006103,0.01495,
0.5365,0.1602,0.006431,0.01512,
0.5455,0.1432,0.006335,0.01319,
0.5545,0.1309,0.006574,0.01178,
0.5635,0.1358,0.00438,0.01347,
0.5725,0.1156,0.003657,0.01054,
0.5815,0.1102,0.00371,0.009672,
0.5905,0.1153,0.003672,0.01037,
0.5995,0.1067,0.003561,0.009812,
0.6085,0.1157,0.003883,0.011,
0.6175,0.1269,0.003215,0.0116,
0.6265,0.1176,0.003122,0.01032,
0.6355,0.1038,0.002855,0.009858,
0.6445,0.08714,0.002581,0.007212,
0.6535,0.07581,0.002463,0.007824,
0.6625,0.06839,0.002335,0.00548,
0.6715,0.07111,0.002433,0.006793,
0.6805,0.07538,0.002523,0.006121,
0.6895,0.07606,0.002665,0.006858,
0.6985,0.0871,0.00299,0.007381,
0.7075,0.0857,0.002911,0.00702,
0.7165,0.07064,0.00263,0.007065,
0.7255,0.06078,0.002399,0.005367,
0.7345,0.04937,0.002116,0.003721,
0.7435,0.04709,0.002079,0.00364,
0.7525,0.04475,0.00201,0.003092,
0.7615,0.03974,0.001976,0.002916,
0.7705,0.04396,0.002123,0.003261,
0.7795,0.04065,0.002015,0.003395,
0.7885,0.03288,0.001857,0.002158,
0.7975,0.03492,0.001969,0.002249,
0.8065,0.03263,0.001878,0.002088,
0.8155,0.03428,0.001922,0.002361,
0.8245,0.03377,0.002061,0.002305,
0.8335,0.03733,0.002126,0.003031,
0.8425,0.0329,0.002007,0.002412,
0.8515,0.02876,0.002117,0.00271,
0.8605,0.02393,0.001666,0.003928,
0.8695,0.01467,0.001346,0.002576,
0.8785,0.01261,0.001086,0.001955,
0.8875,0.008891,0.0008672,0.001299,
0.8965,0.004524,0.0006212,0.0007696,
0.9055,0.004133,0.0007272,0.0009825,
3.375,0.5365,0.1417,0.006149,0.01436
0.5455,0.1314,0.006116,0.01408,
0.5545,0.1172,0.005824,0.01087,
0.5635,0.1197,0.006239,0.01083,
0.5725,0.1218,0.004787,0.01234,
0.5815,0.1129,0.003744,0.01055,
0.5905,0.1149,0.003885,0.01046,
0.5995,0.1154,0.00386,0.011,
0.6085,0.1192,0.003923,0.01164,
0.6175,0.1231,0.004111,0.01073,
0.6265,0.13,0.004352,0.01065,
0.6355,0.1087,0.002971,0.01114,
0.6445,0.09282,0.002794,0.008024,
0.6535,0.0826,0.002588,0.008333,
0.6625,0.07392,0.002459,0.006154,
0.6715,0.07373,0.002469,0.007187,
0.6805,0.07149,0.002437,0.005727,
0.6895,0.07487,0.002602,0.006592,
0.6985,0.08267,0.002894,0.007636,
0.7075,0.09156,0.003168,0.007118,
0.7165,0.08039,0.002883,0.008047,
0.7255,0.0643,0.00248,0.006441,
0.7345,0.05347,0.002195,0.005268,
0.7435,0.04508,0.002105,0.00348,
0.7525,0.04764,0.002176,0.00337,
0.7615,0.03693,0.00196,0.002638,
0.7705,0.03871,0.001966,0.002611,
0.7795,0.03768,0.002001,0.002941,
0.7885,0.0312,0.001809,0.002631,
0.7975,0.03106,0.001901,0.002008,
0.8065,0.03452,0.001961,0.002258,
0.8155,0.0304,0.00182,0.001965,
0.8245,0.03513,0.002032,0.002654,
0.8335,0.03253,0.002067,0.002609,
0.8425,0.03345,0.002099,0.002547,
0.8515,0.02802,0.001993,0.002327,
0.8605,0.02573,0.0019,0.003863,
0.8695,0.01942,0.001535,0.00341,
0.8785,0.0117,0.001058,0.00187,
0.8875,0.007912,0.0008458,0.001146,
0.8965,0.005691,0.0006874,0.0009172,
0.9055,0.006474,0.0009408,0.001473,
3.425,0.5365,0.1675,0.01373,0.01955
0.5455,0.1616,0.006934,0.01724,
0.5545,0.1409,0.00637,0.014,
0.5635,0.1303,0.00615,0.01216,
0.5725,0.1096,0.005943,0.009723,
0.5815,0.1112,0.006579,0.01012,
0.5905,0.1141,0.003852,0.01107,
0.5995,0.1114,0.003853,0.01096,
0.6085,0.1163,0.004084,0.01114,
0.6175,0.1145,0.004069,0.01071,
0.6265,0.1177,0.004073,0.009829,
0.6355,0.1044,0.003866,0.009091,
0.6445,0.0938,0.002821,0.009234,
0.6535,0.08263,0.002603,0.007423,
0.6625,0.07227,0.002456,0.008022,
0.6715,0.06902,0.002419,0.005614,
0.6805,0.07093,0.002457,0.00609,
0.6895,0.0737,0.002564,0.006393,
0.6985,0.0782,0.002764,0.007386,
0.7075,0.08955,0.00317,0.007734,
0.7165,0.08024,0.002902,0.007492,
0.7255,0.06417,0.002518,0.006769,
0.7345,0.05767,0.002402,0.006348,
0.7435,0.0492,0.002221,0.004325,
0.7525,0.04085,0.002042,0.002972,
0.7615,0.0436,0.002174,0.003295,
0.7705,0.03825,0.00196,0.003196,
0.7795,0.03746,0.002018,0.003438,
0.7885,0.03462,0.001948,0.002526,
0.7975,0.03162,0.001872,0.002563,
0.8065,0.0336,0.001907,0.002201,
0.8155,0.03329,0.001957,0.002167,
0.8245,0.02741,0.001777,0.002232,
0.8335,0.03391,0.002054,0.002577,
0.8425,0.03441,0.002164,0.002875,
0.8515,0.0351,0.002277,0.002666,
0.8605,0.02732,0.001907,0.003771,
0.8695,0.02,0.001542,0.003497,
0.8785,0.01361,0.001186,0.002238,
0.8875,0.01085,0.000957,0.00154,
0.8965,0.006277,0.0006802,0.0009953,
0.9055,0.003675,0.0004575,0.0007615,
3.475,0.5545,0.1465,0.007125,0.01619
0.5635,0.1262,0.006082,0.0124,
0.5725,0.1183,0.005949,0.01097,
0.5815,0.1044,0.005762,0.009526,
0.5905,0.1156,0.006591,0.01053,
0.5995,0.09557,0.006165,0.008815,
0.6085,0.108,0.003882,0.01086,
0.6175,0.1103,0.004067,0.01156,
0.6265,0.1091,0.004239,0.009936,
0.6355,0.1057,0.003921,0.009214,
0.6445,0.08699,0.003446,0.008503,
0.6535,0.08301,0.003443,0.00701,
0.6625,0.07491,0.002444,0.008468,
0.6715,0.06769,0.002402,0.005615,
0.6805,0.06695,0.002415,0.007136,
0.6895,0.0701,0.002533,0.005993,
0.6985,0.06755,0.002586,0.006421,
0.7075,0.07575,0.002852,0.006652,
0.7165,0.07437,0.002846,0.006184,
0.7255,0.06907,0.002651,0.007213,
0.7345,0.05812,0.002402,0.00535,
0.7435,0.042,0.002015,0.003373,
0.7525,0.04468,0.002076,0.003562,
0.7615,0.0395,0.002031,0.003252,
0.7705,0.03528,0.00194,0.003079,
0.7795,0.0356,0.002039,0.003124,
0.7885,0.03376,0.001922,0.002861,
0.7975,0.032,0.001782,0.002746,
0.8065,0.0332,0.001922,0.002217,
0.8155,0.0267,0.001766,0.002255,
0.8245,0.02842,0.001811,0.002334,
0.8335,0.03188,0.002096,0.002401,
0.8425,0.03114,0.002072,0.002779,
0.8515,0.03368,0.002136,0.002461,
0.8605,0.02666,0.001921,0.003351,
0.8695,0.0187,0.001478,0.003256,
0.8785,0.01363,0.001274,0.002337,
0.8875,0.00865,0.0009607,0.001241,
0.8965,0.008123,0.001199,0.001278,
0.9055,0.003669,0.000678,0.0007187,
3.525,0.5635,0.1363,0.007372,0.01463
0.5725,0.1328,0.006261,0.01286,
0.5815,0.1123,0.005943,0.01057,
0.5905,0.1063,0.005878,0.00997,
0.5995,0.1076,0.00625,0.009439,
0.6085,0.1028,0.006654,0.009871,
0.6175,0.1198,0.004193,0.01267,
0.6265,0.1079,0.004175,0.01026,
0.6355,0.1089,0.004209,0.009656,
0.6445,0.09821,0.003855,0.009807,
0.6535,0.08266,0.003474,0.007167,
0.6625,0.07042,0.003208,0.007233,
0.6715,0.06453,0.003179,0.005732,
0.6805,0.06194,0.002417,0.006024,
0.6895,0.06299,0.002474,0.005337,
0.6985,0.07412,0.002744,0.006965,
0.7075,0.07877,0.002908,0.007562,
0.7165,0.07639,0.002967,0.006405,
0.7255,0.07353,0.002788,0.00746,
0.7345,0.05679,0.002434,0.005839,
0.7435,0.04749,0.002148,0.004644,
0.7525,0.04454,0.002169,0.003561,
0.7615,0.03616,0.002005,0.003114,
0.7705,0.03839,0.002011,0.003759,
0.7795,0.03783,0.002092,0.003012,
0.7885,0.03193,0.001833,0.003076,
0.7975,0.02994,0.00177,0.002601,
0.8065,0.02977,0.001862,0.002025,
0.8155,0.02838,0.001852,0.001997,
0.8245,0.03071,0.001947,0.002548,
0.8335,0.02558,0.001757,0.001801,
0.8425,0.0365,0.002208,0.003227,
0.8515,0.02495,0.001881,0.001852,
0.8605,0.0284,0.001931,0.003105,
0.8695,0.01772,0.001487,0.003038,
0.8785,0.01078,0.001135,0.00187,
0.8875,0.009445,0.0009528,0.001369,
0.8965,0.00765,0.001278,0.001159,
0.9055,0.006742,0.00112,0.001255,
3.575,0.5815,0.1257,0.006366,0.01252
0.5905,0.1145,0.006106,0.01123,
0.5995,0.1064,0.005953,0.00974,
0.6085,0.1099,0.00634,0.011,
0.6175,0.1076,0.006654,0.01031,
0.6265,0.1081,0.007275,0.01088,
0.6355,0.1028,0.004136,0.0095,
0.6445,0.0961,0.003924,0.008549,
0.6535,0.09011,0.00385,0.008658,
0.6625,0.079,0.00362,0.007096,
0.6715,0.06133,0.002951,0.007148,
0.6805,0.0693,0.003334,0.005729,
0.6895,0.06383,0.002461,0.005995,
0.6985,0.07036,0.002684,0.00651,
0.7075,0.07317,0.002791,0.007189,
0.7165,0.07798,0.003026,0.007207,
0.7255,0.07668,0.003026,0.007513,
0.7345,0.05728,0.002491,0.006518,
0.7435,0.04845,0.002199,0.0064,
0.7525,0.04448,0.002162,0.004026,
0.7615,0.03298,0.001807,0.002626,
0.7705,0.03974,0.002096,0.00348,
0.7795,0.03227,0.001925,0.00307,
0.7885,0.03536,0.002015,0.003124,
0.7975,0.03536,0.002175,0.002859,
0.8065,0.02994,0.001876,0.002037,
0.8155,0.03082,0.001916,0.002592,
0.8245,0.03243,0.001952,0.00299,
0.8335,0.02618,0.001911,0.002015,
0.8425,0.03149,0.002098,0.002803,
0.8515,0.02933,0.002154,0.002374,
0.8605,0.02467,0.001913,0.002415,
0.8695,0.01825,0.001522,0.003084,
0.8785,0.01486,0.001332,0.002609,
0.8875,0.009425,0.0009847,0.001405,
0.8965,0.00705,0.00124,0.001066,
0.9055,0.006102,0.0009418,0.001071,
3.625,0.5905,0.1163,0.006441,0.01188
0.5995,0.1114,0.006106,0.01086,
0.6085,0.1005,0.006012,0.00991,
0.6175,0.09374,0.00592,0.009399,
0.6265,0.09671,0.006427,0.009979,
0.6355,0.1053,0.007412,0.009814,
0.6445,0.1113,0.004374,0.01073,
0.6535,0.08602,0.003699,0.009036,
0.6625,0.0846,0.00387,0.007552,
0.6715,0.06629,0.003295,0.007853,
0.6805,0.06244,0.003154,0.005064,
0.6895,0.06293,0.003179,0.006885,
0.6985,0.07226,0.003421,0.00628,
0.7075,0.06797,0.002624,0.006874,
0.7165,0.07779,0.003019,0.007556,
0.7255,0.0758,0.003031,0.006857,
0.7345,0.06284,0.00278,0.006967,
0.7435,0.05253,0.002387,0.005326,
0.7525,0.04516,0.002235,0.004919,
0.7615,0.04276,0.002187,0.003543,
0.7705,0.0332,0.001942,0.003081,
0.7795,0.0349,0.002017,0.00375,
0.7885,0.03481,0.002012,0.003515,
0.7975,0.02906,0.001819,0.002256,
0.8065,0.02998,0.001942,0.002803,
0.8155,0.02696,0.001856,0.002362,
0.8245,0.02738,0.001868,0.002005,
0.8335,0.02541,0.001931,0.002514,
0.8425,0.02808,0.002058,0.002379,
0.8515,0.02862,0.002132,0.002343,
0.8605,0.02752,0.001998,0.002825,
0.8695,0.021,0.001704,0.003352,
0.8785,0.01637,0.001463,0.002893,
0.8875,0.01118,0.001206,0.001747,
0.8965,0.005213,0.0007271,0.0007716,
0.9055,0.005088,0.0008602,0.0008669,
3.675,0.5995,0.1082,0.00657,0.0121
0.6085,0.1008,0.00586,0.009702,
0.6175,0.09159,0.005888,0.009743,
0.6265,0.1062,0.006473,0.01114,
0.6355,0.1006,0.006713,0.009406,
0.6445,0.1164,0.007619,0.01038,
0.6535,0.08756,0.006665,0.008462,
0.6625,0.07675,0.003575,0.007197,
0.6715,0.06527,0.003355,0.007179,
0.6805,0.06811,0.003436,0.006586,
0.6895,0.06255,0.003381,0.006108,
0.6985,0.05487,0.00305,0.004646,
0.7075,0.06444,0.003401,0.006024,
0.7165,0.072,0.00372,0.006741,
0.7255,0.07833,0.003025,0.007017,
0.7345,0.06027,0.002662,0.006395,
0.7435,0.05058,0.002288,0.005245,
0.7525,0.04449,0.002238,0.004253,
0.7615,0.04011,0.002118,0.003355,
0.7705,0.03729,0.002035,0.003704,
0.7795,0.03191,0.001992,0.003483,
0.7885,0.0356,0.002122,0.003566,
0.7975,0.02976,0.001856,0.003137,
0.8065,0.02764,0.001799,0.0028,
0.8155,0.02625,0.001801,0.002341,
0.8245,0.02904,0.001898,0.002282,
0.8335,0.02792,0.001848,0.00286,
0.8425,0.02842,0.001944,0.002755,
0.8515,0.02296,0.001852,0.00236,
0.8605,0.02644,0.00203,0.002254,
0.8695,0.01991,0.001658,0.002865,
0.8785,0.01589,0.001314,0.002772,
0.8875,0.01028,0.001049,0.001643,
0.8965,0.008168,0.001205,0.001196,
0.9055,0.005394,0.000863,0.0008866,
3.725,0.6175,0.0986,0.00602,0.01065
0.6265,0.09723,0.006221,0.01041,
0.6355,0.0979,0.006413,0.01073,
0.6445,0.0941,0.006503,0.008719,
0.6535,0.09925,0.007014,0.009057,
0.6625,0.08096,0.00642,0.008255,
0.6715,0.0754,0.003554,0.007445,
0.6805,0.06241,0.003267,0.007897,
0.6895,0.06065,0.003264,0.005267,
0.6985,0.05443,0.003174,0.004873,
0.7075,0.05604,0.003276,0.005202,
0.7165,0.06553,0.003608,0.006514,
0.7255,0.07602,0.00411,0.006867,
0.7345,0.0739,0.002941,0.008078,
0.7435,0.04843,0.002312,0.006032,
0.7525,0.04054,0.002096,0.005353,
0.7615,0.04135,0.002118,0.003755,
0.7705,0.03767,0.002128,0.003648,
0.7795,0.03505,0.002036,0.003928,
0.7885,0.02921,0.001865,0.002342,
0.7975,0.02685,0.001791,0.002891,
0.8065,0.02852,0.001858,0.00297,
0.8155,0.02791,0.001824,0.00221,
0.8245,0.02521,0.001918,0.002095,
0.8335,0.02381,0.001757,0.002222,
0.8425,0.0262,0.001943,0.002575,
0.8515,0.02645,0.00205,0.00274,
0.8605,0.02291,0.001994,0.002286,
0.8695,0.02411,0.002412,0.003597,
0.8785,0.01433,0.001358,0.002495,
0.8875,0.01064,0.001068,0.00181,
0.8965,0.007715,0.001226,0.001138,
3.775,0.6265,0.08615,0.005886,0.009643
0.6355,0.1005,0.006437,0.01106,
0.6445,0.09433,0.006543,0.009345,
0.6535,0.08712,0.006098,0.008108,
0.6625,0.07102,0.005827,0.007757,
0.6715,0.08324,0.006307,0.007476,
0.6805,0.06544,0.005798,0.008121,
0.6895,0.06227,0.003372,0.005829,
0.6985,0.06187,0.003434,0.006983,
0.7075,0.04964,0.003122,0.004526,
0.7165,0.07145,0.003869,0.007038,
0.7255,0.07343,0.003879,0.00687,
0.7345,0.06696,0.00378,0.006307,
0.7435,0.05452,0.003182,0.006309,
0.7525,0.04648,0.002265,0.006358,
0.7615,0.03993,0.002108,0.004439,
0.7705,0.0346,0.001996,0.002883,
0.7795,0.03308,0.002038,0.003435,
0.7885,0.02992,0.001958,0.003366,
0.7975,0.02804,0.001851,0.002374,
0.8065,0.02446,0.001735,0.002341,
0.8155,0.02698,0.001885,0.002097,
0.8245,0.02771,0.001898,0.002305,
0.8335,0.02242,0.001767,0.002033,
0.8425,0.02522,0.001895,0.002362,
0.8515,0.02193,0.001786,0.002314,
0.8605,0.01972,0.001813,0.001937,
0.8695,0.01873,0.001788,0.002426,
0.8785,0.01446,0.00133,0.002493,
0.8875,0.01042,0.001044,0.001814,
3.825,0.6355,0.1001,0.006773,0.01185
0.6445,0.1044,0.006809,0.01083,
0.6535,0.08823,0.006495,0.008514,
0.6625,0.09157,0.006279,0.009494,
0.6715,0.086,0.006177,0.008167,
0.6805,0.06772,0.005567,0.007914,
0.6895,0.05267,0.005469,0.005074,
0.6985,0.05495,0.003152,0.006408,
0.7075,0.06236,0.003466,0.005735,
0.7165,0.06298,0.003659,0.006174,
0.7255,0.07007,0.004022,0.007064,
0.7345,0.06925,0.003981,0.006131,
0.7435,0.05795,0.003663,0.006504,
0.7525,0.05048,0.003228,0.004841,
0.7615,0.04291,0.002763,0.003925,
0.7705,0.03808,0.002058,0.003449,
0.7795,0.03518,0.00206,0.003847,
0.7885,0.02988,0.001975,0.003871,
0.7975,0.02706,0.001906,0.003332,
0.8065,0.02555,0.001842,0.002211,
0.8155,0.02594,0.001885,0.00237,
0.8245,0.02984,0.001969,0.003209,
0.8335,0.02411,0.001813,0.002128,
0.8425,0.02524,0.002419,0.002699,
0.8515,0.02515,0.001889,0.002759,
0.8605,0.02573,0.001993,0.002669,
0.8695,0.0173,0.001627,0.002155,
0.8785,0.01589,0.001559,0.002752,
0.8875,0.01289,0.001319,0.00229,
0.8965,0.006837,0.001055,0.0009817,
3.875,0.6535,0.09834,0.006708,0.009877
0.6625,0.07693,0.005812,0.007305,
0.6715,0.07541,0.005755,0.007823,
0.6805,0.06677,0.005402,0.006577,
0.6895,0.04943,0.004944,0.006542,
0.6985,0.06198,0.005712,0.005425,
0.7075,0.05717,0.005548,0.004886,
0.7165,0.06043,0.003505,0.006151,
0.7255,0.06403,0.003858,0.006554,
0.7345,0.0654,0.003953,0.006067,
0.7435,0.0628,0.003938,0.006768,
0.7525,0.0417,0.003084,0.005088,
0.7615,0.04563,0.003025,0.004972,
0.7705,0.03155,0.002541,0.002635,
0.7795,0.03233,0.002595,0.003276,
0.7885,0.03046,0.001974,0.003977,
0.7975,0.03065,0.002055,0.003968,
0.8065,0.02827,0.001998,0.003154,
0.8155,0.02484,0.001764,0.003098,
0.8245,0.02461,0.001879,0.002761,
0.8335,0.02633,0.001942,0.002462,
0.8425,0.02421,0.00181,0.002775,
0.8515,0.02337,0.002005,0.002964,
0.8605,0.02407,0.001915,0.002432,
0.8695,0.02181,0.001929,0.002536,
